23 22        61543.03634991161
26 22       -592983.1074238479
27 22       -42599.39837246602
28 22       -403312.6304125348
18 22       -587265.0906423081
17 22       -78284740949184.09
22 22        1180248.198066156
21 22          157344541928695
19 22       -18943.63797744559
20 22       -414776.2953175064
25 23        6642504022691.454
24 23        -68531.9697369978
23 23       -5402.011332386423
26 23        49896.87791410846
27 23        3765.796908018417
28 23        34211.88929784711
18 23         48614.7887556227
17 23        6482261064181.044
22 23       -98511.66666973116
21 23        -13124765086872.5
19 23        1636.214424368006
20 23        34320.08043915068
25 24       -38607533497118.81
24 24        399254.6220881769
23 24        30045.64623287036
26 24       -289614.5108596578
27 24       -20784.93276803927
28 24       -196643.7665259735
18 24       -287296.4978536477
17 24       -38278926757140.59
22 24        576911.0087133056
21 24        76886460254259.39
19 24       -9260.713464831088
20 24       -202610.8555622035
29 25        1393281.431205998
28 25     -0.01367055392021362
27 25    -0.002309192187599017
30 25      0.01047125498194855
31 25     0.001558826335572736
32 25     0.006568185058401031
22 25      0.01043867354915306
21 25        1391571.394915154
26 25     -0.02090992853111083
25 25       -2784852.826119626
23 25    0.0007503658519123886
24 25     0.007102368861935712
29 26       -79043382495156.98
28 26        775914.5756954933
27 26        131019.6525500506
30 26       -593927.6394109046
31 26       -88394.24780389963
32 26         -372466.97971159
22 26        -592546.561068894
21 26       -79010621775959.88
26 26        1186474.200480322
25 26        158054004271030.3
23 26       -42625.40473968753
24 26       -403447.5959908906
29 27        6071309943273.781
28 27       -59395.91702523192
27 27       -10311.22360226038
30 27        45694.65666026666
31 27        7015.655607947127
32 27        28908.35401042733
22 27        44799.07559327044
21 27        5975478918182.056
26 27       -90493.73225357717
25 27       -12046788861449.22
23 27        3295.567993818971
24 27        30487.56301533893
29 28       -39037131127593.06
28 28        382945.3938972519
27 28         64690.9347420741
30 28       -293363.9986422442
31 28       -43618.07727271447
32 28       -183656.8708602003
22 28       -293158.7578804108
21 28       -39070084944834.81
26 28        586522.7565229137
25 28        78107216072385.13
23 28       -21072.85746616648
24 28       -199288.5230405036
33 29        5976821.305242765
32 29     -0.03366516233827176
31 29    -0.007961682335629128
34 29      0.04461683059395134
35 29     0.006746260246740376
36 29      0.02854409390108946
26 29     0.008162907086931591
25 29         1086231.75836755
30 29     -0.05277973768087583
29 29       -7063053.063611573
27 29     0.001215422088981698
28 29     0.005121068437082243
33 30       -335936842319947.1
32 30        1892457.718171149
31 30        447474.0761289396
34 30       -2507510.546649927
35 30       -379072.3073919282
36 30       -1604261.290504073
26 30       -459041.9643184466
25 30       -61099413007803.81
30 30        2966552.510968012
29 30        397036255327822.9
27 30       -68401.76874224756
28 30       -288196.4276614772
33 31        22130323621747.84
32 31       -124611.5426513783
31 31       -30002.38978006189
34 31        165292.2686018113
35 31        25517.31491602731
36 31        105978.5520396252
26 31        29693.90373089758
25 31        3954049406387.931
30 31       -194986.1723326928
29 31       -26084373028140.96
27 31        4485.074864387834
28 31        18632.99061138374
33 32         -169008252995699
32 32        951609.0219907094
31 32        225056.7199980615
34 32       -1261645.047814951
35 32       -190610.8869117769
36 32        -806614.579707526
26 32       -231344.2487546855
25 32       -30776115216379.77
30 32        1492989.296569415
29 32          199784368212114
27 32       -34445.83308892071
28 32       -144994.4422803258
37 33        6048203.163879754
36 33     -0.05809528913516972
35 33     -0.01368656178901723
38 33      0.04469722120407874
39 33     0.006916500915292863
40 33      0.02944976254144287
30 33      0.04477479753623189
29 33        5997866.997618507
34 33     -0.08947201874031063
33 33       -12046070.16149826
31 33     0.006770060873724364
32 33      0.02864552659372685
37 34       -339953153680255.8
36 34        3266741.622242439
35 34        769521.4438504772
38 34       -2512058.870877934
39 34       -388646.1317198612
40 34       -1655187.696441802
30 34       -2518622.669519329
29 34       -337400798793047.3
34 34        5030681.540397262
33 34        677353952473303.3
31 34        -380875.312130616
32 34       -1611553.925800637
37 35        21859151528793.67
36 35       -208522.3232945628
35 35       -49657.38387327604
38 35        161631.5771608047
39 35        25535.65072558751
40 35         106725.195521216
30 35        159108.7290853386
29 35        21316338786476.48
34 35       -320740.3062461432
33 35       -43175490315270.15
31 35        24121.73314768853
32 35        101797.1277733469
37 36         -171350240525676
36 36        1646792.034932142
35 36        387970.1532822098
38 36       -1266309.182974312
39 36       -195795.0272019676
40 36       -833799.7945586114
30 36       -1270980.703304309
29 36       -170247177299412.7
34 36        2537289.886278622
33 36        341597417825088.7
31 36       -192175.1260802422
32 36       -812992.2403735304
41 37        6043456.793560963
40 37     -0.05981453288678552
39 37     -0.01398309083612767
42 37      0.04399999020598257
43 37     0.007043947232810666
44 37      0.03026763501898437
34 37      0.04484404739697772
33 37        6067957.040641801
38 37     -0.08884403760296029
37 37       -12111413.83420277
35 37     0.006939143603317008
36 37      0.02954689786780116
41 38       -339594836546324.1
40 38        3362513.176717885
39 38        785984.8547051253
42 38       -2472201.429930446
43 38       -395703.3863896226
44 38       -1700701.771834983
34 38       -2521829.807568315
33 38       -341250860007823.3
38 38        4994031.237498761
37 38        680845696554147.4
35 38       -390281.4683155026
36 38       -1661811.404882902
41 39        21223804228615.21
40 39       -208569.2706434109
39 39       -49290.87290867644
42 39        154609.3602686302
43 39        25276.16704004605
44 39        106585.9582087285
34 39        154775.9378946231
33 39         20945857782319.5
38 39       -309385.2981632532
37 39       -42169662010934.71
35 39        24014.70586863039
36 39        101983.3124346824
41 40       -171556625601444.1
40 40        1698917.119481328
39 40        397168.2340762885
42 40       -1249037.852308964
43 40       -199803.2724573432
44 40       -858678.1254302383
34 40       -1275468.207342945
33 40       -172577909409877.9
38 40        2524506.059651909
37 40        344134535011321.9
35 40       -197364.9616189454
36 40       -840238.9940510895
49 41        5930559.394166907
44 41     -0.06126894874188146
43 41     -0.01416778895185232
50 41      0.04223631852161115
51 41     0.007103214778427494
52 41      0.03091196038236337
38 41      0.04412925776090213
37 41        6061100.204143116
42 41     -0.08636557628251328
41 41       -11991659.59831002
39 41     0.007064574173424823
40 41      0.03035698835951809
49 42       -333027278779890.8
44 42        3441974.532371182
43 42        795836.5258512502
50 42       -2371502.198896697
51 42       -398766.6599727398
52 42       -1735745.277935263
38 42       -2479961.240010928
37 42       -340636462027791.8
42 42        4851463.438907625
41 42        673663740807682.4
39 42       -397069.8658785104
40 42       -1706229.254435919
49 43           20102142038944
44 43       -206140.3856666971
43 43       -48201.61799984826
50 43        143248.8983382903
51 43        24616.31995587594
52 43        105070.3753996734
38 43        146916.6729834437
37 43        20181617425331.94
42 43       -290165.5713217339
41 43       -40283759464275.95
39 43        23585.29804397232
40 43        101070.0102670236
49 44         -168711825440783
44 44        1743965.750995166
43 44        403278.4902079446
50 44       -1201536.429118034
51 44       -201917.3367476174
52 44       -878845.7301094458
38 44       -1257815.358055152
37 44       -172750521542956.5
42 44        2459351.787173186
41 44        341462346983739.6
39 44       -201361.1534603272
40 44       -865120.0208857206
89 45        1529847.819800231
48 45    -0.001520284077243188
47 45  -4.801927772160034E-009
90 45       0.0163358180936892
91 45   4.685638415488787E-009
92 45     0.001436072357878004
2 45     0.001882706581782678
1 45        171369.0158956547
46 45     -0.01821852467547188
45 45       -1701216.837108455
3 45   1.162893566712469E-010
4 45   8.421171936518429E-005
89 46       -88100865074494.63
48 46        87542.94500017421
47 46       0.2764567616672775
90 46       -940501.8466490525
91 46      -0.2697390716497153
92 46       -82678.42218731763
2 46       -108518.1283934848
1 46       -9878268050954.592
46 46        1049019.975042537
45 46        97979133206876.47
3 46    -0.006717690017562155
4 46       -4864.522812856581
89 47        15803201865143.23
48 47       -15740.42446023865
47 47       -179.7943493177585
90 47        169029.5540018523
91 47        144.6262877339297
92 47         14877.6854570937
2 47        19273.21292400467
1 47        1755908054270.565
46 47        -188302.766925857
45 47       -17559109933899.96
3 47        35.16806158382871
4 47        862.7390031449479
89 48       -37414987538653.74
48 48         36920.2721214066
47 48         0.11731324554339
90 48       -399327.7139446441
91 48      -0.1144575890415252
92 48       -34945.13344863582
2 48       -46260.92200609883
1 48       -4204974371898.949
46 48         445588.635950743
45 48        41619961945194.06
3 48    -0.002855656501864882
4 48       -1975.138672770789
53 49        325076.8116697704
52 49     -0.03278017745591486
51 49    -0.007525812148429276
54 49     0.002239373059883561
55 49    0.0004044193388768422
56 49     0.001788395304782294
42 49      0.04234472747026392
41 49         5945673.14541096
50 49     -0.04458410053014749
49 49        -6270749.95708073
43 49     0.007121392809552434
44 49      0.03099178215113257
53 50       -18197203189347.06
52 50        1839783.884161319
51 50        422300.7949370722
54 50       -125097.7332753812
55 50       -22529.21377264255
56 50       -100016.4151918412
42 50       -2376731.506772769
41 50         -333737738712222
50 50        2501829.240048151
49 50        351934941901569.1
43 50       -399771.5811644297
44 50       -1739767.468969478
53 51        1077183508013.403
52 51       -104803.1496051509
51 51       -24598.81662568887
54 51        7503.002277379331
55 51        1880.205020225825
56 51        6220.045564804093
42 51        134689.8995751921
41 51        18914812645021.32
50 51       -142192.9018525714
49 51       -19991996153034.72
43 51        22718.61160546304
44 51        98583.10404034682
53 52       -9238749565532.799
52 52        935535.4484850938
51 52        214787.5557230318
54 52       -63646.09384443823
55 52       -11340.15296733117
56 52       -50293.14695632109
42 52       -1209725.975415235
41 52       -169850012413315.9
50 52        1273372.069259673
49 52        179088761978848.7
43 52       -203447.4027557006
44 52       -885242.3015287727
57 53        323273.2004614912
56 53    -0.003708889663836101
55 53   -0.0008292299395211116
58 53       0.0021247624164053
59 53    0.0004227812329637876
60 53     0.001910806343958352
50 53     0.002250821618956705
49 53        326634.1199150024
54 53    -0.004375584035362006
53 53       -649907.3203764936
51 53     0.000406448706557324
52 53     0.001798083319877749
57 54       -18064679925589.68
56 54        207581.4146125536
55 54        46325.90369957681
58 54       -118470.1755836672
59 54        -23517.1839839579
60 54       -106688.1105878366
50 54       -125941.8635177031
49 54       -18296407617185.73
54 54        244412.0391013703
53 54        36361087542775.41
51 54       -22808.71971561891
52 54       -100893.3040247169
57 55        1005286462392.351
56 55       -11567.89114052594
55 55       -3127.989545749413
58 55        6686.002993831952
59 55        1855.916948439969
60 55        6239.131688025389
50 55        6664.472051322069
49 55        970055511230.4664
54 55       -13350.47504515402
53 55       -1975341973622.817
51 55        1272.072597309444
52 55        5328.759452500547
57 56       -9215981551224.981
56 56        105375.3410537271
55 56        23560.15127453566
58 56       -60576.11371627722
59 56       -11899.99413191035
60 56       -53941.37133034552
50 56       -64572.19715637362
49 56       -9361336307484.647
54 56        125148.3108726508
53 56        18577317858709.63
51 56       -11660.15714262531
52 56       -51433.96972338155
61 57         320104.626861289
60 57    -0.003990204626317589
59 57   -0.0008709479568570774
62 57     0.001967253590955011
63 57    0.0004462330399331059
64 57     0.002069957242671652
54 57     0.002134547041392779
53 57        324663.8585261078
58 57    -0.004101800632347789
57 57       -644768.4853873968
55 57    0.0004247149169239714
56 57     0.001920247383645937
61 58       -17839151850395.11
60 58        222735.3357747993
59 58        48531.88911499681
62 58       -109364.6497058182
63 58         -24761.930032097
64 58       -115276.0261049289
54 58        -119088.270933223
53 58       -18136280417360.51
58 58        228452.9206390412
57 58        35975432267755.63
55 58        -23769.9590828998
56 58       -107459.3096698704
61 59        918494303743.0807
60 59       -11470.80396037896
59 59        -3049.56335067482
62 59        5718.192900459292
63 59        1822.977603560304
64 59        6240.783213697348
54 59         5808.07184309578
53 59         886429286304.261
58 59       -11526.26474355507
57 59       -1804923590047.342
55 59        1226.585747114516
56 59        5230.020746681607
61 60       -9154474795389.264
60 60        113773.8820179484
59 60        24832.30622055159
62 60       -56262.79483246272
63 60        -12609.6843081697
64 60       -58666.13333767976
54 60       -61429.11540876907
53 60       -9333852545363.098
58 60        117691.9102412318
57 60        18488327340752.36
55 60        -12222.6219123819
56 60        -55107.7486802686
65 61        315614.0877748118
64 61    -0.004348311115197699
63 61   -0.0009234817420863295
66 61     0.001765091123383466
67 61    0.0004753339332455785
68 61     0.002268788245253702
58 61     0.001975612112716706
57 61        321375.5165185049
62 61    -0.003740703236100171
61 61       -636989.6042933167
59 61    0.0004481478088407511
60 61     0.002079522869943997
65 62       -17521358880807.95
64 62        241812.0856344324
63 62        51270.58920021496
66 62       -97712.82748504526
67 62       -26284.27699445164
68 62       -125881.3289563122
58 62       -109763.9565502503
57 62       -17883044462853.29
62 62        207476.7840352955
61 62        35404403343661.23
59 62       -24986.31220576332
60 62       -115930.7566781202
65 63        818503526096.7468
64 63       -11281.31577913398
63 63       -2946.863758761475
66 63        4644.492184604204
67 63        1777.020885499604
68 63         6190.66177802212
58 63        4831.179437865842
57 63        789046882711.1248
62 63       -9475.671622470047
61 63       -1607550408807.872
59 63        1169.842873261871
60 63         5090.65400111186
65 64        -9053549130847.57
64 64        124419.9388398822
63 64        26420.89862102996
66 64       -50634.66837947332
67 64       -13484.51213452844
68 64       -64551.74181276382
58 64       -57028.20221474695
57 64       -9267030004647.873
62 64        107662.8705942203
61 64        18320579135495.44
59 64       -12936.38648650153
60 64       -59868.19702711839
69 65        310086.1518042954
68 65    -0.004783467096504787
67 65   -0.0009876817589250689
70 65     0.001523543333771887
71 65    0.0005102929362734785
72 65     0.002504214362640009
62 65     0.001772504313230712
61 65        316861.8017535203
66 65    -0.003296047647002599
65 65       -626947.9535578158
63 65    0.0004773888226515904
64 65     0.002279252733864779
69 66       -17128230663129.04
68 66        264702.8247904644
67 66         54570.8113540238
70 66       -83869.98698922205
71 66       -28085.90062802942
72 66       -138266.8685384997
62 66       -97938.88080168999
61 66       -17542768119964.16
66 66        181808.8677909121
65 66        34670998783093.19
63 66       -26484.91072599438
64 66       -126435.9562519646
69 67        710040447295.0314
68 67       -10936.29869719021
67 67       -2815.198020319813
70 67          3547.8874675876
71 67        1714.855932439581
72 67        6047.743281610868
62 67        3797.218451386856
61 67        682119247482.9476
66 67       -7345.105918974457
65 67       -1392159694777.979
63 67        1100.342087880232
64 67        4888.555415579343
69 68       -8918897036900.971
68 68        137304.7405593325
67 68        28345.91985762343
70 68       -43822.58513722899
71 68       -14528.12163370134
72 68       -71500.44463297546
62 68       -51303.09669375053
61 68       -9160972163604.203
66 68        95125.68183097952
65 68        18079869200505.18
63 68       -13817.79822392209
64 68       -65804.29592635708
73 69        303986.5719315053
72 69    -0.005281290071987674
71 69    -0.001064379895481351
74 69     0.001255714057264133
75 69    0.0005516553953868392
76 69     0.002764527565500572
66 69      0.00153048657861306
65 69        311435.2449547026
70 69    -0.002786200635877194
69 69       -615421.8168862079
67 69    0.0005127245000945115
68 69     0.002516762506487102
73 70       -16690222106338.88
72 70        290520.1471339839
71 70        58466.48979588394
74 70       -68647.36791800137
75 70       -30190.46923360271
76 70       -151740.4845940931
66 70        -83993.6316750158
65 70       -17137559776413.47
70 70        152640.9995930172
69 70        33827781882752.35
67 70       -28276.02056228123
68 70       -138779.6625398908
73 71        599921247736.1906
72 71        -10379.8586483112
71 71       -2655.937717357027
74 71         2528.81351758028
75 71        1637.478626480689
76 71        5776.897664142854
66 71        2795.420935004818
65 71        572324414944.0366
70 71       -5324.234452585099
69 71       -1172245662680.227
67 71        1018.459090876338
68 71        4602.960984168346
73 72        -8761733044379.91
72 72        151980.8112946108
71 72        30624.64033757635
74 72       -36193.58588942223
75 72       -15752.63606571907
76 72        -79156.6314614239
66 72       -44391.20703527664
65 72       -9022375349038.152
70 72        80584.79292469888
69 72        17784108393418.06
67 72       -14872.00427185728
68 72       -72824.17983318685
77 73         297744.745309076
76 73    -0.005807907778109316
75 73    -0.001157956228230611
78 73    0.0009801165868173192
79 73    0.0006032558858739302
80 73     0.003027569262971768
70 73     0.001262277405430569
69 73        305527.0594371922
74 73    -0.002242393992247889
73 73       -603271.8047462682
71 73    0.0005547003423566804
72 73     0.002780338515137548
77 74       -16238062875599.46
76 74        317381.7154844891
75 74        63193.95270319309
78 74       -53143.81911718993
79 74       -32805.64578685578
80 74       -165084.2777459286
70 74       -68727.42914498987
69 74       -16698717933562.18
74 74        121871.2482621798
73 74        32936780809161.64
71 74       -30388.30691633732
72 74       -152297.4377385605
77 75        494518512487.2976
76 75       -9574.415355440855
75 75       -2480.385312459415
78 75        1669.550835480608
79 75        1553.517062365771
80 75         5357.18515234263
70 75        1911.696814095812
69 75        466402422329.7055
74 75        -3581.24764957642
73 75       -960920934817.0031
71 75         926.868250093644
72 75        4217.230203098226
77 76       -8593572553181.389
76 76        167432.8795032897
75 76         33377.6299646628
78 76       -28287.46602182601
79 76       -17265.55636533672
80 76       -86860.63642230649
70 76       -36662.44582366966
69 76       -8862743950375.357
74 76        64949.91184549567
73 76        17456316503556.74
71 76       -16112.07359932608
72 76       -80572.24308098322
81 77        291241.5295699383
80 77    -0.006302044796059696
79 77    -0.001287420052391958
82 77    0.0007154346397932284
83 77    0.0006803880447779265
84 77     0.003255082535710732
74 77    0.0009858785631125121
73 77        299463.4443199078
78 77    -0.001701313202905741
77 77       -590704.9738898461
75 77    0.0006070320076140317
76 77     0.003046962260348965
81 78       -15770376685453.94
80 78        341968.2233174475
79 78        69774.20277241831
82 78       -38419.65260527786
83 78       -36753.21434238484
84 78       -176242.5005258036
74 78       -53191.04980184607
73 78        -16249549510605.2
78 78        91610.70240712393
77 78        32019926196059.14
75 78       -33020.98843003347
76 78       -165725.7227916439
81 79        396119171361.5768
80 79          -8469.896226118
79 79       -2309.818488069927
82 79        1006.091044955214
83 79        1480.652073740695
84 79        4762.827559825273
74 79        1197.302676181064
73 79        367573800473.0167
78 79       -2203.393721136279
77 79       -763692971834.5936
75 79        829.1664143292319
76 79        3707.068666292727
81 80       -8411745696623.694
80 80        181866.3816035714
79 80        37152.64016584354
82 80        -20661.0986500541
83 80       -19507.61396728829
84 80       -93495.72007865903
74 80       -28654.90838947292
73 80       -8692296087560.545
78 80        49316.00703952702
77 80        17104041784184.24
75 80       -17645.02619855525
76 80       -88370.66152491236
85 81        282937.9779994458
84 81    -0.006649501401554522
83 81    -0.001515134187286132
86 81    0.0004756169590717399
87 81    0.0008303992433706268
88 81     0.003373393790717589
78 81    0.0007196597182485223
77 81         292946.271026528
82 81    -0.001195276677320262
81 81       -575884.2490259738
79 81    0.0006847349439155053
80 81     0.003276107610836932
85 82       -15198524165537.01
84 82        357983.2236856387
83 82         81479.9272367224
86 82       -25217.60763896233
87 82       -44526.05393005458
88 82       -181201.5244098988
78 82       -38385.53435851555
77 82        -15767744077554.1
82 82        63603.14199747788
81 82        30966268243091.11
79 82       -36953.87330666782
80 82       -176781.6992757399
85 83        299163326490.4305
84 83        -6902.74113881885
83 83       -2162.050783961179
86 83        528.0530036226545
87 83        1439.498542125602
88 83        3906.587885242646
78 83        656.7059009390698
77 83        271416883724.4515
82 83       -1184.758904561724
81 83        -570580210214.882
79 83        722.5522418355771
80 83        2996.153253576204
85 84       -8173028199711.562
84 84        191965.2206747369
83 84        43753.76697688781
86 84        -13734.9498212795
87 84       -23846.49226953238
88 84       -96928.38716953933
78 84         -20920.497984766
77 84       -8503672415857.679
82 84         34655.4478060455
81 84        16676700615569.24
79 84       -19907.27470735544
80 84       -95036.83350519759
93 85        268450.5860206786
88 85    -0.006616790090715855
87 85    -0.002010534694132953
94 85    0.0002682659024175524
95 85     0.001176126101804187
96 85     0.003227281823291821
82 85    0.0004776180403583184
81 85        284127.9648776177
86 85   -0.0007458839427758709
85 85       -552578.5508982962
83 85    0.0008344085923287659
84 85     0.003389508267424034
93 86        -14257767777874.3
88 86        352264.2623099146
87 86        106934.9454114802
94 86       -13907.43207851284
95 86       -62404.47212096829
96 86       -171399.9301202542
82 86       -25016.49732157956
81 86       -15119289488983.66
86 86         38923.9294000924
85 86        29377057266857.95
83 86       -44530.47329051195
84 86       -180864.3321896604
93 87        187174748052.8913
88 87       -4469.026186679595
87 87       -1962.178828810446
94 87        205.4246978796964
95 87        1395.235058039483
96 87        2587.679572754495
82 87        264.2595506365723
81 87        161533100289.8301
86 87       -469.6842485162687
85 87       -348707848342.7213
83 87        566.9437707709629
84 87        1881.346613925101
93 88       -7749148923521.676
88 88        190903.3109399198
87 88         58059.3064715338
94 88       -7738.542521508916
95 88        -33815.1781829961
96 88       -92643.57874920209
82 88       -13875.60890534835
81 88       -8241432007691.785
86 88        21614.15142685727
85 88        15990580931213.46
83 88       -24244.12828853769
84 88       -98259.73219071771
97 89         1485064.40814358
92 89    -0.003738889075144464
91 89   -2.27700069492698E-008
98 89      0.01520327882829067
99 89   1.815368299956687E-008
100 89     0.002324489927371607
46 89      0.01608647971738699
45 89        1506567.695952146
90 89     -0.03128975854567766
89 89       -2991632.104095726
47 89   4.616323949702936E-009
48 89     0.001414399147772856
97 90       -85696075805340.08
92 90        215809.3438630814
91 90        1.313839951326695
98 90       -877081.8888156959
99 90       -1.047121300606679
100 90       -134089.6996408044
46 90       -929173.6251376789
45 90       -87022465475808.25
90 90        1806255.513953375
89 90        172718541281148.3
47 90      -0.2667186507200163
48 90       -81719.64422227697
97 91        14167735411155.66
92 91       -35652.25121684682
91 91       -183.4381509740366
98 91        145292.8685394632
99 91         145.399008215664
100 91        22260.45104714134
46 91        152294.6571440468
45 91        14264791749325.76
90 91         -297587.52568351
89 91       -28432527160481.43
47 91        38.03914275837266
48 91        13391.80016970548
97 92       -37149248380143.99
92 92        93318.08490545285
91 92       0.5692987453018519
98 92       -380146.0728243718
99 92      -0.4535044948264776
100 92       -57938.13366715407
46 92        -403533.736866653
45 92       -37786450800598.02
90 92        783679.8096910247
89 92        74935699180742.02
47 92      -0.1157942504753742
48 92       -35379.95123829877
94 93  -1.879689179650743E-005
93 93       -18820.69522028156
95 93  -8.246705682251593E-005
96 93   -0.0002262443327765036
85 93        18809.49907640282
88 93    0.0002262451460774774
86 93    1.87970404714712E-005
87 93   8.246624158622648E-005
94 94        931.5209701868328
93 94        974984912540.7669
