2 1   9.565130465670566E-011
4 1   3.744268060792026E-013
1 1   4.822414094471266E-009
2 2     0.006795675500530403
4 2    -0.001204373898465246
1 2      -0.2772769816148936
2 3      0.01825273991354256
4 3    -0.001605927127203349
1 3      0.05266108629114157
2 4      0.01255292459254057
4 4      0.02642713679024675
1 4      -0.1158953365659297
5 93  -3.380662171238017E-013
3 93   2.514176530606536E-010
5 94      0.02521131950685944
3 94      0.01770176156388914
5 95   -0.0005912236547244558
3 95      0.04796649191806532
5 96   -0.0004991988576383142
3 96      0.03293333116915491
